"participant","PE_level","recogResp","recogRT","conf","sceneResp","cornerResp","cases","scenes","old_new","corrlocation","corrAns","corrAns_scene","corrAns_corner","rt_out"
50,"new",1,1.277,3,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,1.277
50,"new",1,1.619,3,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,1.619
50,"new",1,2.698,3,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,2.698
50,"medium",1,1.016,3,2,3,"old","Beach4.jpeg","Qu1_oldright.png","1",0,0,0,1.016
50,"medium",1,2.241,3,3,3,"old","Beach2.jpeg","Qu1_oldright.png","3",0,0,1,2.241
50,"high",1,1.207,3,2,2,"old","Desert3.jpeg","Qu1_oldright.png","4",0,0,0,1.207
50,"high",1,2.31,3,3,4,"old","Savanna2.jpeg","Qu1_oldright.png","1",0,0,0,2.31
50,"new",4,2.568,2,NA,NA,"new","filler.png","Qu1_oldright.png","filler",0,0,0,2.568
50,"high",1,1.835,2,2,2,"old","Savanna4.jpeg","Qu1_oldright.png","2",0,0,1,1.835
50,"new",4,3.512,1,NA,NA,"new","filler.png","Qu1_oldright.png","filler",0,0,0,3.512
50,"low",4,1.845,3,3,3,"old","Icy3.jpeg","Qu1_oldright.png","4",1,1,0,1.845
50,"new",1,1.628,3,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,1.628
50,"new",4,1.341,3,NA,NA,"new","filler.png","Qu1_oldright.png","filler",0,0,0,1.341
50,"low",4,2.259,3,3,3,"old","Savanna3.jpg","Qu1_oldright.png","3",1,1,1,2.259
50,"high",4,3.464,3,1,1,"old","Icy2.jpeg","Qu1_oldright.png","1",1,0,1,3.464
50,"low",4,2.147,2,4,4,"old","Desert3.jpeg","Qu1_oldright.png","2",1,0,0,2.147
50,"high",1,1.327,3,3,3,"old","Savanna1.jpeg","Qu1_oldright.png","1",0,0,0,1.327
50,"low",1,2.233,3,3,3,"old","Beach4.jpeg","Qu1_oldright.png","3",0,0,1,2.233
50,"new",1,3.297,2,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,3.297
50,"medium",4,1.533,2,4,4,"old","Savanna3.jpg","Qu1_oldright.png","1",1,0,0,1.533
50,"new",1,2.174,2,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,2.174
50,"high",4,1.481,2,2,2,"old","Icy1.jpeg","Qu1_oldright.png","2",1,0,1,1.481
50,"low",1,2.034,4,2,2,"old","Savanna1.jpeg","Qu1_oldright.png","1",0,0,0,2.034
50,"low",4,1.877,2,4,4,"old","Savanna2.jpeg","Qu1_oldright.png","2",1,0,0,1.877
50,"medium",1,1.378,4,3,3,"old","Icy4.jpeg","Qu1_oldright.png","2",0,0,0,1.378
50,"new",1,1.312,3,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,1.312
50,"medium",4,2.33,3,3,3,"old","Savanna1.jpeg","Qu1_oldright.png","3",1,0,1,2.33
50,"medium",1,1.537,3,3,4,"old","Icy4.jpeg","Qu1_oldright.png","2",0,0,0,1.537
50,"new",1,2.178,3,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,2.178
50,"low",4,2.079,2,2,2,"old","Desert2.jpeg","Qu1_oldright.png","3",1,1,0,2.079
50,"new",1,4.101,3,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,4.101
50,"new",4,3.27,2,NA,NA,"new","filler.png","Qu1_oldright.png","filler",0,0,0,3.27
50,"high",4,1.986,2,3,4,"old","Beach4.jpeg","Qu1_oldright.png","2",1,0,0,1.986
50,"low",1,2.303,2,2,4,"old","Savanna2.jpeg","Qu1_oldright.png","3",0,1,0,2.303
50,"new",1,2.746,2,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,2.746
50,"new",4,2.094,2,NA,NA,"new","filler.png","Qu1_oldright.png","filler",0,0,0,2.094
50,"new",1,3.276,3,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,3.276
50,"low",1,1.644,4,4,4,"old","Desert1.jpeg","Qu1_oldright.png","4",0,0,1,1.644
50,"new",1,2.75,2,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,2.75
50,"low",4,1.411,3,3,3,"old","Beach3.jpeg","Qu1_oldright.png","2",1,1,0,1.411
50,"medium",1,2.128,2,2,4,"old","Desert2.jpeg","Qu1_oldright.png","3",0,1,0,2.128
50,"high",1,1.984,2,2,3,"old","Beach1.jpeg","Qu1_oldright.png","3",0,0,1,1.984
50,"medium",1,3.224,2,3,3,"old","Desert4.jpeg","Qu1_oldright.png","3",0,0,1,3.224
50,"low",1,1.867,3,2,2,"old","Icy4.jpeg","Qu1_oldright.png","4",0,0,0,1.867
50,"high",4,3.248,2,3,4,"old","Savanna3.jpg","Qu1_oldright.png","4",1,1,1,3.248
50,"new",1,1.399,2,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,1.399
50,"high",1,1.778,4,3,2,"old","Icy1.jpeg","Qu1_oldright.png","4",0,0,0,1.778
50,"new",4,1.614,2,NA,NA,"new","filler.png","Qu1_oldright.png","filler",0,0,0,1.614
50,"new",1,2.887,3,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,2.887
50,"new",1,1.782,3,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,1.782
50,"high",1,1.843,3,2,4,"old","Desert3.jpeg","Qu1_oldright.png","2",0,0,0,1.843
50,"medium",4,1.707,2,3,1,"old","Desert4.jpeg","Qu1_oldright.png","2",1,0,0,1.707
50,"new",1,2.004,4,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,2.004
50,"new",1,1.611,4,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,1.611
50,"high",4,1.784,3,2,1,"old","Beach2.jpeg","Qu1_oldright.png","4",1,1,0,1.784
51,"low",1,2.884,4,3,1,"old","Beach4.jpeg","Qu1_oldleftt.png","3",1,0,0,2.884
51,"new",4,3.943,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,3.943
51,"new",1,6.764,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,6.764
51,"new",1,5.687,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,5.687
51,"new",4,3.236,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,3.236
51,"medium",1,4.438,4,1,3,"old","Icy3.jpeg","Qu1_oldleftt.png","1",1,0,0,4.438
51,"high",4,3.659,2,4,2,"old","Beach2.jpeg","Qu1_oldleftt.png","2",0,0,1,3.659
51,"new",4,3.933,3,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,3.933
51,"medium",1,2.314,3,4,2,"old","Beach4.jpeg","Qu1_oldleftt.png","3",1,1,0,2.314
51,"new",4,9.899,3,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,9.899
51,"low",4,5.506,2,1,4,"old","Desert2.jpeg","Qu1_oldleftt.png","2",0,0,0,5.506
51,"low",4,5.027,2,2,1,"old","Savanna2.jpeg","Qu1_oldleftt.png","1",0,1,1,5.027
51,"high",1,4.462,2,3,4,"old","Icy3.jpeg","Qu1_oldleftt.png","2",1,1,0,4.462
51,"new",1,4.371,3,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,4.371
51,"new",4,5.51,4,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,5.51
51,"high",4,1.369,3,2,4,"old","Beach3.jpeg","Qu1_oldleftt.png","1",0,0,0,1.369
51,"new",4,2.872,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,2.872
51,"medium",1,1.964,3,1,2,"old","Icy1.jpeg","Qu1_oldleftt.png","4",1,1,0,1.964
51,"medium",4,3.87,2,3,1,"old","Savanna1.jpeg","Qu1_oldleftt.png","4",0,0,0,3.87
51,"new",1,2.018,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,2.018
51,"new",4,9.213,3,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,9.213
51,"medium",1,1.004,3,1,3,"old","Savanna3.jpeg","Qu1_oldleftt.png","1",1,0,0,1.004
51,"new",1,4.529,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,4.529
51,"high",1,5.39,3,2,1,"old","Icy3.jpeg","Qu1_oldleftt.png","3",1,0,0,5.39
51,"new",1,2.779,4,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,2.779
51,"new",1,3.011,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,3.011
51,"new",4,6.582,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,6.582
51,"new",4,5.116,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,5.116
51,"new",4,1.542,3,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,1.542
51,"high",1,1.27,3,2,3,"old","Beach4.jpeg","Qu1_oldleftt.png","4",1,0,0,1.27
51,"high",4,2.17,4,1,2,"old","Desert1.jpeg","Qu1_oldleftt.png","2",0,1,1,2.17
51,"high",4,5.785,2,3,1,"old","Icy3.jpeg","Qu1_oldleftt.png","2",0,1,0,5.785
51,"low",4,3.43,2,3,1,"old","Beach4.jpeg","Qu1_oldleftt.png","3",0,0,0,3.43
51,"low",4,6.09,2,4,2,"old","Icy2.jpeg","Qu1_oldleftt.png","3",0,0,0,6.09
51,"medium",4,1.999,3,1,1,"old","Icy2.jpeg","Qu1_oldleftt.png","2",0,0,0,1.999
51,"medium",4,1.345,3,1,3,"old","Desert4.jpeg","Qu1_oldleftt.png","1",0,0,0,1.345
51,"medium",1,2.663,2,3,4,"old","Desert1.jpeg","Qu1_oldleftt.png","4",1,0,1,2.663
51,"low",4,1.789,4,2,2,"old","Beach2.jpeg","Qu1_oldleftt.png","1",0,1,0,1.789
51,"low",4,1.763,2,1,4,"old","Desert3.jpg","Qu1_oldleftt.png","3",0,0,0,1.763
51,"medium",1,2.328,2,3,3,"old","Savanna2.jpeg","Qu1_oldleftt.png","3",1,0,1,2.328
51,"low",1,7.244,2,3,1,"old","Desert3.jpg","Qu1_oldleftt.png","4",1,1,0,7.244
51,"new",4,3.027,3,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,3.027
51,"medium",4,2.51,1,3,2,"old","Icy3.jpeg","Qu1_oldleftt.png","1",0,1,0,2.51
51,"new",4,2.732,3,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,2.732
51,"high",4,3.393,1,2,2,"old","Desert1.jpeg","Qu1_oldleftt.png","2",0,0,1,3.393
51,"high",4,3.745,3,3,1,"old","Savanna2.jpeg","Qu1_oldleftt.png","3",0,0,0,3.745
51,"high",4,1.538,2,2,2,"old","Savanna1.jpeg","Qu1_oldleftt.png","2",0,0,1,1.538
51,"low",4,3.861,3,1,3,"old","Desert2.jpeg","Qu1_oldleftt.png","1",0,0,0,3.861
51,"medium",1,1.751,2,3,1,"old","Desert4.jpeg","Qu1_oldleftt.png","3",1,0,0,1.751
51,"low",4,2.957,2,3,1,"old","Beach3.jpeg","Qu1_oldleftt.png","1",0,1,1,2.957
51,"high",4,2.242,3,2,1,"old","Beach4.jpeg","Qu1_oldleftt.png","1",0,0,1,2.242
51,"low",1,2.089,1,2,4,"old","Savanna2.jpeg","Qu1_oldleftt.png","1",1,1,0,2.089
51,"new",4,4.266,3,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,4.266
51,"new",4,3.42,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,3.42
51,"medium",1,1.946,2,3,4,"old","Beach4.jpeg","Qu1_oldleftt.png","1",1,0,0,1.946
51,"low",4,2.06,1,2,3,"old","Icy4.jpeg","Qu1_oldleftt.png","3",0,0,1,2.06
51,"medium",1,5.641,2,3,4,"old","Beach3.jpeg","Qu1_oldleftt.png","3",1,1,0,5.641
51,"high",1,1.873,1,3,4,"old","Savanna1.jpeg","Qu1_oldleftt.png","1",1,0,0,1.873
51,"low",1,3.685,2,3,1,"old","Icy3.jpeg","Qu1_oldleftt.png","1",1,1,1,3.685
51,"low",1,4.403,4,2,3,"old","Icy3.jpeg","Qu1_oldleftt.png","3",1,0,1,4.403
51,"new",1,3.403,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,3.403
51,"new",4,1.952,1,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,1.952
51,"new",4,3.092,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,3.092
51,"low",1,3.134,4,2,2,"old","Savanna1.jpeg","Qu1_oldleftt.png","2",1,0,1,3.134
51,"high",1,2.093,3,4,2,"old","Desert1.jpeg","Qu1_oldleftt.png","4",1,0,0,2.093
51,"new",1,2.557,4,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,2.557
51,"high",4,1.226,3,1,2,"old","Icy1.jpeg","Qu1_oldleftt.png","4",0,1,0,1.226
51,"new",1,3.313,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,3.313
51,"new",1,2.901,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,2.901
51,"high",4,1.781,3,4,1,"old","Desert1.jpeg","Qu1_oldleftt.png","4",0,0,0,1.781
51,"high",1,2.528,2,3,4,"old","Savanna2.jpeg","Qu1_oldleftt.png","1",1,0,0,2.528
51,"low",1,5.506,4,1,3,"old","Savanna2.jpeg","Qu1_oldleftt.png","1",1,0,0,5.506
51,"new",1,2.09,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,2.09
51,"medium",1,3.076,1,4,4,"old","Beach3.jpeg","Qu1_oldleftt.png","3",1,0,0,3.076
51,"medium",4,2.142,3,2,1,"old","Desert2.jpeg","Qu1_oldleftt.png","4",0,1,0,2.142
51,"new",4,3.301,3,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,3.301
51,"new",1,1.315,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,1.315
51,"medium",1,2.848,3,2,3,"old","Savanna1.jpeg","Qu1_oldleftt.png","4",1,0,0,2.848
51,"new",1,2.546,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,2.546
51,"new",4,3.655,1,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,3.655
52,"medium",1,7.644,4,4,4,"old","Desert2.jpeg","Qu1_oldright.png","2",0,0,0,7.644
52,"new",1,4.941,2,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,4.941
52,"high",1,6.014,4,2,4,"old","Desert4.jpeg","Qu1_oldright.png","3",0,0,0,6.014
52,"low",1,2.294,4,2,2,"old","Beach3.jpeg","Qu1_oldright.png","3",0,0,0,2.294
52,"new",1,2.316,4,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,2.316
52,"new",1,2.953,4,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,2.953
52,"medium",1,1.307,4,3,2,"old","Desert2.jpeg","Qu1_oldright.png","3",0,0,0,1.307
52,"new",1,3.081,4,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,3.081
52,"medium",1,2.06,4,3,4,"old","Icy4.jpeg","Qu1_oldright.png","3",0,0,0,2.06
52,"new",1,6.752,4,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,6.752
52,"low",1,1.129,4,4,2,"old","Savanna1.jpeg","Qu1_oldright.png","1",0,0,0,1.129
52,"new",1,1.894,4,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,1.894
52,"medium",1,0.8880003,4,1,2,"old","Beach3.jpeg","Qu1_oldright.png","3",0,0,0,0.8880003
52,"high",1,1.497,4,3,3,"old","Beach2.jpeg","Qu1_oldright.png","1",0,0,0,1.497
52,"medium",4,2.101,1,1,1,"old","Icy2.jpeg","Qu1_oldright.png","4",1,0,0,2.101
52,"new",1,1.656,4,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,1.656
52,"new",1,1.701,4,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,1.701
52,"low",1,3.379,4,2,4,"old","Icy3.jpeg","Qu1_oldright.png","1",0,0,0,3.379
52,"low",1,0.9730001,4,2,2,"old","Desert3.jpg","Qu1_oldright.png","2",0,0,1,0.9730001
52,"medium",1,1.631,4,1,2,"old","Beach3.jpeg","Qu1_oldright.png","4",0,0,0,1.631
52,"new",1,2.942,4,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,2.942
52,"low",1,1.811,4,3,1,"old","Icy3.jpeg","Qu1_oldright.png","2",0,1,0,1.811
52,"high",1,1.895,4,4,1,"old","Desert3.jpg","Qu1_oldright.png","2",0,0,0,1.895
52,"new",1,2.902,4,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,2.902
52,"high",1,3.034,4,2,1,"old","Desert4.jpeg","Qu1_oldright.png","1",0,0,1,3.034
52,"low",1,1.147,3,2,2,"old","Desert1.jpeg","Qu1_oldright.png","1",0,0,0,1.147
52,"low",1,1.868,4,2,2,"old","Icy1.jpeg","Qu1_oldright.png","3",0,0,0,1.868
52,"new",1,2.488,3,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,2.488
52,"low",1,2.693,3,3,2,"old","Beach4.jpeg","Qu1_oldright.png","4",0,0,0,2.693
52,"low",1,3.304,4,3,2,"old","Desert1.jpeg","Qu1_oldright.png","2",0,0,1,3.304
52,"new",1,2.73,4,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,2.73
52,"new",1,4.223,2,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,4.223
52,"medium",1,1.45,4,3,2,"old","Desert1.jpeg","Qu1_oldright.png","1",0,0,0,1.45
52,"low",1,11.915,4,2,2,"old","Icy3.jpeg","Qu1_oldright.png","2",0,0,1,11.915
52,"new",1,0.7409999,4,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,0.7409999
52,"new",1,0.9420002,4,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,0.9420002
52,"low",1,0.4810002,4,3,2,"old","Savanna3.jpeg","Qu1_oldright.png","4",0,1,0,0.4810002
52,"low",1,3.553,4,4,2,"old","Beach3.jpeg","Qu1_oldright.png","3",0,0,0,3.553
52,"medium",1,3.389,4,1,4,"old","Savanna4.jpeg","Qu1_oldright.png","1",0,0,0,3.389
52,"medium",1,1.111,4,2,4,"old","Beach2.jpeg","Qu1_oldright.png","2",0,1,0,1.111
52,"low",1,1.499,4,2,4,"old","Beach1.jpeg","Qu1_oldright.png","3",0,0,0,1.499
52,"medium",1,2.134,3,2,3,"old","Desert1.jpeg","Qu1_oldright.png","4",0,0,0,2.134
52,"medium",1,2.242,4,2,3,"old","Beach4.jpeg","Qu1_oldright.png","4",0,0,0,2.242
52,"new",1,0.6990001,4,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,0.6990001
52,"new",1,1.249,4,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,1.249
52,"high",1,0.658,4,4,4,"old","Beach4.jpeg","Qu1_oldright.png","2",0,1,0,0.658
52,"medium",1,4.386,4,2,4,"old","Savanna1.jpeg","Qu1_oldright.png","1",0,0,0,4.386
52,"new",1,1.051,4,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,1.051
52,"high",1,1.766,4,4,4,"old","Savanna1.jpeg","Qu1_oldright.png","1",0,0,0,1.766
52,"medium",1,0.7420001,4,3,4,"old","Savanna4.jpeg","Qu1_oldright.png","3",0,0,0,0.7420001
52,"new",1,0.8470001,4,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,0.8470001
52,"high",1,1.248,4,3,2,"old","Icy3.jpeg","Qu1_oldright.png","4",0,1,0,1.248
52,"high",1,1.634,4,2,4,"old","Desert2.jpeg","Qu1_oldright.png","4",0,1,1,1.634
52,"new",1,3.016,3,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,3.016
52,"high",1,2.178,4,2,2,"old","Savanna2.jpeg","Qu1_oldright.png","4",0,1,0,2.178
52,"low",1,0.9980001,3,3,4,"old","Savanna3.jpeg","Qu1_oldright.png","4",0,1,1,0.9980001
52,"new",1,1.317,4,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,1.317
52,"high",1,1.932,4,4,4,"old","Beach1.jpeg","Qu1_oldright.png","2",0,0,0,1.932
52,"new",1,3.953,2,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,3.953
52,"high",1,0.7020001,3,4,4,"old","Icy3.jpeg","Qu1_oldright.png","3",0,0,0,0.7020001
52,"new",1,10.483,3,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,10.483
52,"new",1,1.643,3,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,1.643
52,"new",1,0.7839999,4,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,0.7839999
52,"medium",1,0.8200002,4,3,4,"old","Icy3.jpeg","Qu1_oldright.png","3",0,1,0,0.8200002
52,"high",1,0.7920001,3,2,2,"old","Icy1.jpeg","Qu1_oldright.png","2",0,0,1,0.7920001
52,"high",1,1.195,3,2,4,"old","Icy3.jpeg","Qu1_oldright.png","1",0,0,0,1.195
52,"low",1,3.203,4,3,4,"old","Desert2.jpeg","Qu1_oldright.png","4",0,0,1,3.203
52,"new",1,1.121,4,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,1.121
52,"high",1,0.5330002,2,3,4,"old","Savanna1.jpeg","Qu1_oldright.png","3",0,0,0,0.5330002
52,"medium",1,4.333,4,1,4,"old","Icy1.jpeg","Qu1_oldright.png","4",0,1,1,4.333
52,"new",1,1.505,2,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,1.505
52,"high",1,0.7860003,1,2,4,"old","Beach4.jpeg","Qu1_oldright.png","3",0,0,0,0.7860003
52,"new",1,0.914,2,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,0.914
52,"new",1,1.33,3,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,1.33
52,"new",1,0.7840002,4,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,0.7840002
52,"high",1,0.6340001,4,4,1,"old","Savanna4.jpeg","Qu1_oldright.png","3",0,1,0,0.6340001
52,"medium",1,1.574,4,4,4,"old","Savanna2.jpeg","Qu1_oldright.png","1",0,0,0,1.574
52,"low",1,1.395,4,3,4,"old","Savanna1.jpeg","Qu1_oldright.png","2",0,0,0,1.395
52,"new",1,1.263,4,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,1.263
52,"new",1,3.424,2,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,3.424
53,"medium",1,4.95,2,2,2,"old","Desert1.jpeg","Qu1_oldleftt.png","3",1,0,0,4.95
53,"medium",4,3.33,4,1,1,"old","Savanna3.jpeg","Qu1_oldleftt.png","2",0,0,0,3.33
53,"medium",4,4.298,1,1,2,"old","Savanna3.jpeg","Qu1_oldleftt.png","2",0,0,1,4.298
53,"low",1,3.35,4,4,4,"old","Desert3.jpeg","Qu1_oldleftt.png","2",1,0,0,3.35
53,"high",4,4.665,3,2,2,"old","Desert2.jpeg","Qu1_oldleftt.png","2",0,1,1,4.665
53,"new",4,5.916,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,5.916
53,"low",4,3.122,2,3,3,"old","Beach4.jpeg","Qu1_oldleftt.png","1",0,0,0,3.122
53,"low",1,3.896,2,2,2,"old","Icy2.jpeg","Qu1_oldleftt.png","1",1,1,0,3.896
53,"new",1,3.818,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,3.818
53,"medium",1,3.627,4,2,2,"old","Desert3.jpeg","Qu1_oldleftt.png","2",1,0,1,3.627
53,"medium",4,3.77,3,3,3,"old","Desert1.jpeg","Qu1_oldleftt.png","3",0,0,1,3.77
53,"low",4,4.432,4,3,3,"old","Icy2.jpeg","Qu1_oldleftt.png","1",0,0,0,4.432
53,"new",1,3.212,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,3.212
53,"new",4,8.987,4,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,8.987
53,"high",1,2.964,2,3,3,"old","Icy3.jpeg","Qu1_oldleftt.png","3",1,1,1,2.964
53,"low",4,3.086,4,4,4,"old","Desert3.jpeg","Qu1_oldleftt.png","3",0,0,0,3.086
53,"new",4,2.563,4,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,2.563
53,"medium",4,1.941,4,4,3,"old","Savanna4.jpeg","Qu1_oldleftt.png","4",0,1,0,1.941
53,"low",1,3.067,4,2,3,"old","Savanna1.jpeg","Qu1_oldleftt.png","1",1,0,0,3.067
53,"new",1,3.062,1,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,3.062
53,"high",1,3.148,1,1,1,"old","Savanna4.jpeg","Qu1_oldleftt.png","4",1,0,0,3.148
53,"low",1,2.953,4,3,3,"old","Icy1.jpeg","Qu1_oldleftt.png","1",1,0,0,2.953
53,"medium",4,5.838,4,4,4,"old","Beach4.jpeg","Qu1_oldleftt.png","2",0,1,0,5.838
53,"new",4,4.975,4,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,4.975
53,"high",1,2.247,3,4,4,"old","Icy1.jpeg","Qu1_oldleftt.png","2",1,0,0,2.247
53,"low",1,3.45,4,4,4,"old","Savanna1.jpeg","Qu1_oldleftt.png","4",1,0,1,3.45
53,"low",1,3.366,4,1,2,"old","Icy2.jpeg","Qu1_oldleftt.png","3",1,0,0,3.366
53,"new",4,2.952,4,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,2.952
53,"high",1,1.45,4,4,3,"old","Beach1.jpeg","Qu1_oldleftt.png","3",1,0,1,1.45
53,"new",4,5.85,4,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,5.85
53,"new",1,2.184,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,2.184
53,"high",4,2.587,4,4,4,"old","Savanna1.jpeg","Qu1_oldleftt.png","2",0,0,0,2.587
53,"high",1,3.75,4,4,1,"old","Beach3.jpg","Qu1_oldleftt.png","1",1,0,1,3.75
53,"new",4,2.18,4,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,2.18
53,"new",1,3.338,1,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,3.338
53,"medium",1,3.122,1,2,2,"old","Beach4.jpeg","Qu1_oldleftt.png","1",1,0,0,3.122
53,"high",1,2.143,4,3,2,"old","Desert3.jpeg","Qu1_oldleftt.png","1",1,1,0,2.143
53,"new",4,2.555,4,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,2.555
53,"high",1,1.918,4,1,2,"old","Savanna1.jpeg","Qu1_oldleftt.png","2",1,1,1,1.918
53,"high",4,3.34,4,4,4,"old","Desert2.jpeg","Qu1_oldleftt.png","4",0,0,1,3.34
53,"medium",1,2.7,3,4,4,"old","Icy4.jpeg","Qu1_oldleftt.png","3",1,1,0,2.7
53,"medium",4,4.726,4,3,3,"old","Beach3.jpg","Qu1_oldleftt.png","1",0,1,0,4.726
53,"new",4,3.541,4,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,3.541
53,"new",4,1.392,4,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,1.392
