"participant","pictures","pe","corrAns","corrAnsRT","conf","confRT","soundcorrAns","on","soundcorrAnsRT","category","trial","block","rt_out"
3236,"fruit_17.png","lowPE",0,5.777085,4,1.85976,1,"old",0.272835,"fruit",129,3,5.777085
3236,"toy_23.png","lowPE",1,0.34458,1,0.250035,0,"old",0.343545,"toy",130,3,0.34458
3236,"toy_70.png","new",1,0.344365,1,0.26073,0,"new",NA,"toy",131,3,0.344365
3236,"animal_73.png","new",1,0.32759,1,0.42649,0,"new",NA,"animal",132,3,0.32759
3236,"toy_15.png","highPE",0,0.278525,1,0.327885,0,"old",0.114125,"toy",133,3,0.278525
3236,"fruit_18.png","lowPE",1,0.21357,1,0.31147,1,"old",0.077705,"fruit",134,3,0.21357
3236,"house_24.png","medPE",0,0.31034,1,0.22765,1,"old",0.229035,"house",135,3,0.31034
3236,"toy_18.png","medPE",1,0.2814,1,0.294265,1,"old",0.33897,"toy",136,3,0.2814
3236,"animal_18.png","lowPE",0,0.296905,1,0.180825,0,"old",0.35401,"animal",137,3,0.296905
3236,"animal_23.png","highPE",1,0.3093,1,0.3472,1,"old",0.04596,"animal",138,3,0.3093
3236,"house_22.png","medPE",0,0.37773,1,0.227375,1,"old",0.41579,"house",139,3,0.37773
3236,"fruit_21.png","medPE",0,0.361325,3,0.297285,1,"old",0.242405,"fruit",140,3,0.361325
3236,"fruit_70.png","new",1,0.311045,1,0.1976,0,"new",NA,"fruit",141,3,0.311045
3236,"animal_21.png","lowPE",0,0.326915,1,0.277765,1,"old",0.12639,"animal",142,3,0.326915
3236,"animal_16.png","medPE",1,0.296385,2,0.96066,1,"old",0.305095,"animal",143,3,0.296385
3236,"animal_15.png","medPE",0,0.743195,3,0.57895,1,"old",0.16215,"animal",144,3,0.743195
3236,"toy_71.png","new",1,0.310955,1,0.195075,0,"new",NA,"toy",145,3,0.310955
3236,"toy_24.png","lowPE",0,0.35937,1,0.199165,1,"old",0.19212,"toy",146,3,0.35937
3236,"house_23.png","medPE",0,0.310875,1,0.29401,1,"old",0.30848,"house",147,3,0.310875
3236,"animal_71.png","new",1,0.360585,1,0.230745,0,"new",NA,"animal",148,3,0.360585
3236,"fruit_15.png","lowPE",1,0.28089,1,0.19821,0,"old",0.24893,"fruit",149,3,0.28089
3236,"house_15.png","highPE",0,1.42764,3,0.91188,1,"old",2.00514,"house",150,3,1.42764
3236,"fruit_24.png","highPE",1,0.26009,1,0.144545,0,"old",0.25516,"fruit",151,3,0.26009
3236,"fruit_74.png","new",1,0.41028,1,0.311965,0,"new",NA,"fruit",152,3,0.41028
3236,"fruit_22.png","medPE",1,0.29854,1,0.210745,0,"old",0.46171,"fruit",153,3,0.29854
3236,"toy_19.png","medPE",0,0.90956,4,0.194765,1,"old",0.24021,"toy",154,3,0.90956
3236,"toy_20.png","lowPE",0,0.311355,1,0.245325,0,"old",0.30398,"toy",155,3,0.311355
3236,"animal_17.png","medPE",0,0.330925,2,0.294955,1,"old",0.144865,"animal",156,3,0.330925
3236,"toy_16.png","highPE",0,1.19231,4,1.296365,0,"old",0.797915,"toy",157,3,1.19231
3236,"animal_70.png","new",1,0.37826,2,0.24552,0,"new",NA,"animal",158,3,0.37826
3236,"toy_73.png","new",1,0.29236,1,0.327785,0,"new",NA,"toy",159,3,0.29236
3236,"house_70.png","new",1,0.297185,1,0.260895,0,"new",NA,"house",160,3,0.297185
3236,"animal_24.png","highPE",0,0.34369,3,0.148815,1,"old",0.26521,"animal",161,3,0.34369
3236,"house_73.png","new",1,0.343805,1,0.243445,0,"new",NA,"house",162,3,0.343805
3236,"animal_74.png","new",1,0.34365,3,0.128205,0,"new",NA,"animal",163,3,0.34365
3236,"toy_21.png","lowPE",0,0.28038,1,0.19468,1,"old",0.107395,"toy",164,3,0.28038
3236,"toy_22.png","lowPE",0,0.31055,1,0.180225,0,"old",0.289705,"toy",165,3,0.31055
3236,"fruit_72.png","new",1,0.311435,1,0.327635,0,"new",NA,"fruit",166,3,0.311435
3236,"fruit_23.png","highPE",0,0.44943,4,0.597195,1,"old",0.2383,"fruit",167,3,0.44943
3236,"fruit_16.png","lowPE",0,0.309285,1,0.24802,1,"old",1.061205,"fruit",168,3,0.309285
3236,"house_21.png","lowPE",0,0.576285,4,0.49517,1,"old",0.270145,"house",169,3,0.576285
3236,"animal_22.png","lowPE",1,0.380325,3,1.78,0,"old",0.471265,"animal",170,3,0.380325
3236,"house_18.png","lowPE",0,0.39854,2,0.677985,1,"old",0.937775,"house",171,3,0.39854
3236,"toy_72.png","new",0,0.959995,4,2.16069,0,"new",NA,"toy",172,3,0.959995
3236,"house_71.png","new",1,0.51002,1,0.29559,0,"new",NA,"house",173,3,0.51002
3236,"fruit_19.png","lowPE",1,0.30946,1,0.247075,1,"old",0.581625,"fruit",174,3,0.30946
3236,"fruit_71.png","new",1,0.27656,1,0.211775,0,"new",NA,"fruit",175,3,0.27656
3236,"toy_74.png","new",1,0.30816,1,0.196675,0,"new",NA,"toy",176,3,0.30816
3236,"fruit_73.png","new",1,0.312925,1,0.22864,0,"new",NA,"fruit",177,3,0.312925
3236,"house_72.png","new",1,0.293495,1,0.144995,0,"new",NA,"house",178,3,0.293495
3236,"house_19.png","lowPE",0,0.293475,3,0.128465,1,"old",0.05566,"house",179,3,0.293475
3236,"house_17.png","lowPE",1,0.29361,1,0.228065,0,"old",0.00522,"house",180,3,0.29361
3237,"house_72.png","new",1,2.55966,2,2.10322,0,"new",NA,"house",1,1,2.55966
3237,"toy_20.png","lowPE",1,1.204755,1,2.268365,0,"old",2.158185,"toy",2,1,1.204755
3237,"toy_70.png","new",1,0.77372,2,1.358755,0,"new",NA,"toy",3,1,0.77372
3237,"fruit_20.png","medPE",0,0.98767,3,0.67138,1,"old",2.012845,"fruit",4,1,0.98767
3237,"toy_72.png","new",1,0.49578,2,1.466805,0,"new",NA,"toy",5,1,0.49578
3237,"fruit_15.png","lowPE",1,0.39922,1,3.29135,1,"old",0.384735,"fruit",6,1,0.39922
3237,"toy_18.png","medPE",0,0.40495,2,1.168815,0,"old",0.650275,"toy",7,1,0.40495
3237,"animal_70.png","new",0,1.87299,3,2.62671,0,"new",NA,"animal",8,1,1.87299
3237,"fruit_71.png","new",1,0.827645,2,1.18984,0,"new",NA,"fruit",9,1,0.827645
3237,"fruit_23.png","highPE",0,1.42512,2,1.310805,0,"old",0.45168,"fruit",10,1,1.42512
3237,"toy_15.png","highPE",1,0.624095,1,0.816045,1,"old",0.392985,"toy",11,1,0.624095
3237,"animal_21.png","lowPE",1,0.36766,1,1.132145,1,"old",2.40527,"animal",12,1,0.36766
3237,"animal_73.png","new",1,0.40682,2,1.781465,0,"new",NA,"animal",13,1,0.40682
3237,"house_70.png","new",1,0.33625,2,0.640755,0,"new",NA,"house",14,1,0.33625
3237,"animal_24.png","highPE",1,0.37507,3,0.5952,1,"old",0.820085,"animal",15,1,0.37507
3237,"toy_73.png","new",1,0.774095,1,1.17,0,"new",NA,"toy",16,1,0.774095
3237,"animal_16.png","medPE",1,0.406935,2,1.53735,1,"old",0.38387,"animal",17,1,0.406935
3237,"animal_15.png","medPE",1,0.481485,1,0.71419,0,"old",0.741335,"animal",18,1,0.481485
3237,"fruit_22.png","medPE",1,0.6779,2,0.855925,0,"old",0.95811,"fruit",19,1,0.6779
3237,"house_23.png","medPE",1,0.856545,1,0.919325,1,"old",0.533095,"house",20,1,0.856545
3237,"fruit_74.png","new",1,1.142,3,1.828075,0,"new",NA,"fruit",21,1,1.142
3237,"animal_20.png","lowPE",1,0.51042,1,0.770705,0,"old",0.556265,"animal",22,1,0.51042
3237,"house_74.png","new",1,1.54825,2,0.7906,0,"new",NA,"house",23,1,1.54825
3237,"house_19.png","lowPE",1,0.359975,1,0.79314,0,"old",0.32077,"house",24,1,0.359975
3237,"toy_23.png","lowPE",1,0.422555,1,0.33604,1,"old",1.273425,"toy",25,1,0.422555
3237,"toy_71.png","new",1,0.571345,1,1.60046,0,"new",NA,"toy",26,1,0.571345
3237,"toy_22.png","lowPE",1,1.29616,1,0.74661,1,"old",0.325415,"toy",27,1,1.29616
3237,"fruit_70.png","new",1,0.720615,2,1.27436,0,"new",NA,"fruit",28,1,0.720615
3237,"toy_24.png","lowPE",1,0.63557,1,0.335575,1,"old",0.29434,"toy",29,1,0.63557
3237,"house_15.png","highPE",0,0.445925,2,1.23965,1,"old",0.47913,"house",30,1,0.445925
3237,"toy_17.png","medPE",0,0.54522,3,0.790675,1,"old",1.389365,"toy",31,1,0.54522
3237,"fruit_16.png","lowPE",1,0.40542,1,0.73923,0,"old",0.506385,"fruit",32,1,0.40542
3237,"fruit_21.png","medPE",1,0.78938,3,2.26599,0,"old",0.684815,"fruit",33,1,0.78938
3237,"house_73.png","new",0,0.71729,3,2.027435,0,"new",NA,"house",34,1,0.71729
3237,"fruit_73.png","new",1,0.79603,3,1.12802,0,"new",NA,"fruit",35,1,0.79603
3237,"house_24.png","medPE",0,0.98626,2,0.485355,1,"old",0.5819,"house",36,1,0.98626
3237,"animal_22.png","lowPE",1,0.42156,2,2.238185,1,"old",0.299005,"animal",37,1,0.42156
3237,"fruit_18.png","lowPE",1,0.46452,3,2.371525,1,"old",0.39002,"fruit",38,1,0.46452
3237,"animal_74.png","new",1,0.439625,2,1.71877,0,"new",NA,"animal",39,1,0.439625
3237,"animal_18.png","lowPE",1,0.447755,1,1.03345,0,"old",0.32938,"animal",40,1,0.447755
3237,"toy_74.png","new",1,0.4459,1,0.37704,0,"new",NA,"toy",41,1,0.4459
3237,"animal_71.png","new",1,0.34994,2,0.46085,0,"new",NA,"animal",42,1,0.34994
3237,"house_17.png","lowPE",1,1.22704,1,1.78467,1,"old",0.359405,"house",43,1,1.22704
3237,"animal_23.png","highPE",1,1.308125,1,0.867605,1,"old",0.328085,"animal",44,1,1.308125
3237,"house_20.png","lowPE",1,0.6539,1,0.59089,0,"old",0.36784,"house",45,1,0.6539
3237,"animal_72.png","new",0,1.684665,2,0.459535,0,"new",NA,"animal",46,1,1.684665
3237,"animal_19.png","lowPE",1,0.36548,3,0.92245,1,"old",0.603985,"animal",47,1,0.36548
3237,"animal_17.png","medPE",0,0.502355,2,0.351625,0,"old",0.79272,"animal",48,1,0.502355
3237,"house_22.png","medPE",1,0.331985,2,0.95439,1,"old",4.60488,"house",49,1,0.331985
3237,"house_71.png","new",1,0.37534,2,0.53459,0,"new",NA,"house",50,1,0.37534
3237,"toy_16.png","highPE",1,0.35589,2,0.494605,1,"old",0.723455,"toy",51,1,0.35589
3237,"fruit_24.png","highPE",0,2.024405,4,1.317265,1,"old",0.58365,"fruit",52,1,2.024405
3237,"house_16.png","highPE",1,0.371915,3,0.38356,0,"old",0.4864,"house",53,1,0.371915
3237,"toy_21.png","lowPE",0,0.709905,3,0.629385,0,"old",0.41977,"toy",54,1,0.709905
3237,"toy_19.png","medPE",1,0.277285,1,0.278695,1,"old",0.61138,"toy",55,1,0.277285
3237,"fruit_19.png","lowPE",0,2.284,4,0.461855,1,"old",0.29185,"fruit",56,1,2.284
3237,"fruit_72.png","new",1,0.36017,2,0.359955,0,"new",NA,"fruit",57,1,0.36017
3237,"house_21.png","lowPE",1,0.44279,1,0.342815,1,"old",1.489455,"house",58,1,0.44279
3237,"fruit_17.png","lowPE",1,0.789735,3,0.753635,0,"old",0.31882,"fruit",59,1,0.789735
3237,"house_18.png","lowPE",1,0.80642,3,3.136225,0,"old",0.312615,"house",60,1,0.80642
3237,"house_7.png","lowPE",1,0.77182,2,0.653895,1,"old",0.42786,"house",61,2,0.77182
3237,"fruit_12.png","medPE",1,1.02711,1,0.419085,1,"old",0.26262,"fruit",62,2,1.02711
3237,"fruit_69.png","new",1,0.32182,2,0.30306,0,"new",NA,"fruit",63,2,0.32182
3237,"toy_9.png","medPE",1,0.453305,1,0.402025,1,"old",0.309385,"toy",64,2,0.453305
3237,"house_68.png","new",1,0.34774,2,1.14604,0,"new",NA,"house",65,2,0.34774
3237,"toy_65.png","new",1,0.574765,2,1.383565,0,"new",NA,"toy",66,2,0.574765
3237,"house_11.png","lowPE",1,0.376945,1,0.35157,0,"old",0.326435,"house",67,2,0.376945
3237,"fruit_8.png","lowPE",1,0.67128,1,0.4767,1,"old",0.337575,"fruit",68,2,0.67128
3237,"fruit_67.png","new",1,0.677075,4,0.602545,0,"new",NA,"fruit",69,2,0.677075
3237,"house_8.png","lowPE",0,0.514955,3,0.50424,1,"old",0.510155,"house",70,2,0.514955
3237,"fruit_7.png","lowPE",0,1.54896,3,0.363375,1,"old",0.518155,"fruit",71,2,1.54896
3237,"house_9.png","lowPE",1,0.43886,1,0.368625,0,"old",0.32596,"house",72,2,0.43886
3237,"animal_14.png","highPE",1,0.346845,2,0.473275,1,"old",0.33402,"animal",73,2,0.346845
3237,"animal_5.png","medPE",1,0.46721,1,0.491,1,"old",1.16862,"animal",74,2,0.46721
3237,"fruit_5.png","lowPE",1,0.3467,3,1.253005,0,"old",0.328035,"fruit",75,2,0.3467
3237,"house_69.png","new",1,0.364605,2,2.36269,0,"new",NA,"house",76,2,0.364605
3237,"fruit_65.png","new",1,0.477915,2,0.343435,0,"new",NA,"fruit",77,2,0.477915
3237,"animal_67.png","new",0,0.36162,4,1.14481,0,"new",NA,"animal",78,2,0.36162
3237,"toy_10.png","lowPE",1,0.337705,3,0.47739,1,"old",0.32272,"toy",79,2,0.337705
3237,"house_14.png","medPE",0,0.42423,2,0.35473,0,"old",0.30233,"house",80,2,0.42423
3237,"toy_69.png","new",1,0.51513,1,0.36304,0,"new",NA,"toy",81,2,0.51513
3237,"animal_9.png","lowPE",1,0.41279,1,0.31908,0,"old",0.37327,"animal",82,2,0.41279
3237,"animal_69.png","new",1,0.32605,2,0.343525,0,"new",NA,"animal",83,2,0.32605
3237,"house_67.png","new",1,0.366025,4,0.763055,0,"new",NA,"house",84,2,0.366025
3237,"fruit_13.png","highPE",1,1.36008,3,0.6763,1,"old",0.389195,"fruit",85,2,1.36008
3237,"toy_8.png","medPE",1,0.403285,1,0.43443,0,"old",0.327275,"toy",86,2,0.403285
3237,"fruit_9.png","lowPE",1,0.63872,1,0.385725,1,"old",1.57512,"fruit",87,2,0.63872
3237,"animal_65.png","new",1,0.681065,1,0.52332,0,"new",NA,"animal",88,2,0.681065
3237,"toy_66.png","new",1,0.409545,1,0.37292,0,"new",NA,"toy",89,2,0.409545
3237,"house_12.png","medPE",0,0.303355,4,0.45635,1,"old",0.367425,"house",90,2,0.303355
3237,"animal_11.png","lowPE",1,0.89696,1,0.37778,0,"old",2.835565,"animal",91,2,0.89696
3237,"animal_7.png","medPE",0,0.64238,3,1.302985,1,"old",0.362815,"animal",92,2,0.64238
3237,"fruit_68.png","new",1,2.4307,3,1.16439,0,"new",NA,"fruit",93,2,2.4307
3237,"fruit_11.png","medPE",1,0.33831,3,0.348195,1,"old",1.434485,"fruit",94,2,0.33831
3237,"animal_6.png","medPE",0,0.349535,2,0.704555,1,"old",1.28742,"animal",95,2,0.349535
3237,"house_5.png","highPE",1,0.556815,1,0.60433,1,"old",1.34201,"house",96,2,0.556815
3237,"animal_10.png","lowPE",1,1.053945,3,0.86069,0,"old",0.33743,"animal",97,2,1.053945
3237,"fruit_10.png","medPE",0,0.362005,3,0.454515,0,"old",0.47545,"fruit",98,2,0.362005
3237,"toy_67.png","new",1,0.67798,3,0.44306,0,"new",NA,"toy",99,2,0.67798
3237,"house_66.png","new",1,0.65027,2,0.700435,0,"new",NA,"house",100,2,0.65027
3237,"toy_68.png","new",0,0.32332,3,0.48104,0,"new",NA,"toy",101,2,0.32332
3237,"animal_12.png","lowPE",1,0.335705,2,0.41865,1,"old",0.40654,"animal",102,2,0.335705
3237,"fruit_66.png","new",1,0.631515,3,1.121555,0,"new",NA,"fruit",103,2,0.631515
3237,"toy_6.png","highPE",1,0.35649,3,0.43362,1,"old",0.32559,"toy",104,2,0.35649
3237,"toy_12.png","lowPE",1,0.31309,1,0.283485,1,"old",0.27995,"toy",105,2,0.31309
3237,"fruit_14.png","highPE",0,0.397535,2,0.250595,1,"old",0.328845,"fruit",106,2,0.397535
3237,"toy_5.png","highPE",0,0.448105,1,0.344705,0,"old",0.503555,"toy",107,2,0.448105
3237,"animal_68.png","new",1,0.574775,3,0.292155,0,"new",NA,"animal",108,2,0.574775
3237,"toy_11.png","lowPE",1,1.08476,2,0.34978,1,"old",0.601445,"toy",109,2,1.08476
3237,"animal_8.png","lowPE",0,0.304295,3,0.78411,0,"old",0.42685,"animal",110,2,0.304295
3237,"house_65.png","new",1,0.36017,2,0.32976,0,"new",NA,"house",111,2,0.36017
3237,"toy_14.png","lowPE",1,0.518295,2,0.58263,1,"old",0.30863,"toy",112,2,0.518295
3237,"animal_13.png","highPE",1,0.393395,1,0.3265,1,"old",0.343435,"animal",113,2,0.393395
3237,"house_13.png","medPE",1,0.686655,1,0.311525,0,"old",0.659885,"house",114,2,0.686655
3237,"toy_7.png","medPE",1,0.92401,1,0.38677,0,"old",0.58765,"toy",115,2,0.92401
3237,"house_10.png","lowPE",0,0.44098,3,0.54674,1,"old",0.35671,"house",116,2,0.44098
3237,"fruit_6.png","lowPE",0,3.365445,4,1.22755,1,"old",0.27447,"fruit",117,2,3.365445
3237,"toy_13.png","lowPE",1,0.724235,1,0.5527,1,"old",0.31845,"toy",118,2,0.724235
3237,"animal_66.png","new",1,0.417395,3,0.81162,0,"new",NA,"animal",119,2,0.417395
3237,"house_6.png","highPE",1,0.30162,3,0.302045,1,"old",0.300595,"house",120,2,0.30162
3237,"house_26.png","highPE",1,1.979015,2,1.133965,1,"old",1.752225,"house",121,3,1.979015
3237,"animal_25.png","medPE",1,0.337115,2,0.18581,0,"old",0.289225,"animal",122,3,0.337115
3237,"fruit_78.png","new",1,0.43421,2,0.803485,0,"new",NA,"fruit",123,3,0.43421
3237,"fruit_79.png","new",1,1.0637,2,0.73827,0,"new",NA,"fruit",124,3,1.0637
3237,"house_27.png","lowPE",1,0.29609,3,0.747725,0,"old",0.435455,"house",125,3,0.29609
3237,"animal_32.png","lowPE",1,0.396065,2,0.50085,1,"old",0.275925,"animal",126,3,0.396065
3237,"toy_28.png","medPE",0,0.30014,2,0.155325,0,"old",1.50204,"toy",127,3,0.30014
3237,"animal_29.png","lowPE",0,0.38756,3,0.368645,1,"old",0.34556,"animal",128,3,0.38756
3237,"house_30.png","lowPE",1,0.355045,1,0.18717,1,"old",0.28439,"house",129,3,0.355045
3237,"fruit_76.png","new",0,0.375855,1,0.40171,0,"new",NA,"fruit",130,3,0.375855
3237,"house_77.png","new",1,0.33579,1,0.28758,0,"new",NA,"house",131,3,0.33579
3237,"fruit_30.png","medPE",1,0.308525,1,0.201985,1,"old",0.277305,"fruit",132,3,0.308525
3237,"toy_33.png","lowPE",1,0.562655,1,0.25769,1,"old",1.139255,"toy",133,3,0.562655
3237,"house_34.png","medPE",1,0.294345,3,0.22926,0,"old",0.55195,"house",134,3,0.294345
3237,"fruit_33.png","highPE",0,0.561065,4,0.822515,1,"old",0.717945,"fruit",135,3,0.561065
3237,"toy_79.png","new",1,0.822485,4,0.62129,0,"new",NA,"toy",136,3,0.822485
3237,"animal_79.png","new",1,0.394905,2,0.58556,0,"new",NA,"animal",137,3,0.394905
3237,"animal_27.png","medPE",1,0.322875,3,0.719565,1,"old",0.47221,"animal",138,3,0.322875
3237,"house_75.png","new",1,0.300495,1,0.20126,0,"new",NA,"house",139,3,0.300495
3237,"animal_77.png","new",1,0.337385,2,0.62341,0,"new",NA,"animal",140,3,0.337385
3237,"animal_30.png","lowPE",1,0.959255,3,1.02425,0,"old",0.27181,"animal",141,3,0.959255
3237,"house_25.png","highPE",1,0.50565,3,0.31822,0,"old",0.285215,"house",142,3,0.50565
3237,"house_28.png","lowPE",1,0.32103,2,0.33538,0,"old",1.399835,"house",143,3,0.32103
3237,"house_76.png","new",1,0.339405,2,0.19374,0,"new",NA,"house",144,3,0.339405
3237,"animal_75.png","new",1,0.31509,3,0.58748,0,"new",NA,"animal",145,3,0.31509
3237,"toy_75.png","new",1,0.59197,4,0.620065,0,"new",NA,"toy",146,3,0.59197
3237,"toy_76.png","new",1,0.45132,3,0.41757,0,"new",NA,"toy",147,3,0.45132
3237,"fruit_31.png","medPE",1,0.28961,3,0.27329,1,"old",0.285465,"fruit",148,3,0.28961
3237,"toy_34.png","lowPE",1,0.398765,1,0.14614,0,"old",0.43542,"toy",149,3,0.398765
3237,"toy_30.png","lowPE",1,0.58073,1,0.285425,1,"old",3.417355,"toy",150,3,0.58073
3237,"toy_26.png","highPE",0,0.430245,1,0.28576,1,"old",0.27914,"toy",151,3,0.430245
3237,"animal_28.png","lowPE",0,0.356395,3,0.717005,0,"old",1.63802,"animal",152,3,0.356395
3237,"toy_31.png","lowPE",0,0.49039,3,0.46558,1,"old",1.01559,"toy",153,3,0.49039
3237,"toy_27.png","medPE",0,1.296635,3,1.5131,0,"old",0.453005,"toy",154,3,1.296635
3237,"house_33.png","medPE",1,0.324545,1,0.37105,1,"old",0.317305,"house",155,3,0.324545
3237,"animal_31.png","lowPE",1,0.38885,2,1.774305,1,"old",0.28729,"animal",156,3,0.38885
3237,"toy_25.png","highPE",1,0.389485,3,0.145935,1,"old",0.114335,"toy",157,3,0.389485
3237,"toy_29.png","medPE",0,0.322055,3,0.611695,0,"old",0.25701,"toy",158,3,0.322055
3237,"toy_32.png","lowPE",0,0.323745,3,0.407685,1,"old",3.008205,"toy",159,3,0.323745
3237,"house_78.png","new",1,0.313445,2,0.26852,0,"new",NA,"house",160,3,0.313445
3237,"animal_34.png","highPE",0,0.38679,3,0.673125,0,"old",2.752235,"animal",161,3,0.38679
3237,"fruit_32.png","medPE",0,0.52668,1,1.176475,0,"old",0.28726,"fruit",162,3,0.52668
3237,"toy_77.png","new",1,0.325945,1,0.340125,0,"new",NA,"toy",163,3,0.325945
3237,"toy_78.png","new",0,0.458825,3,0.43576,0,"new",NA,"toy",164,3,0.458825
3237,"fruit_26.png","lowPE",0,0.48796,3,2.23837,1,"old",0.28578,"fruit",165,3,0.48796
3237,"animal_78.png","new",0,0.273965,2,0.595335,0,"new",NA,"animal",166,3,0.273965
3237,"animal_33.png","highPE",1,0.57141,2,0.611775,0,"old",0.273515,"animal",167,3,0.57141
3237,"house_31.png","lowPE",1,0.811425,3,0.88624,0,"old",0.34669,"house",168,3,0.811425
3237,"fruit_25.png","lowPE",1,0.29155,2,0.24234,0,"old",0.502035,"fruit",169,3,0.29155
3237,"animal_26.png","medPE",0,1.549375,3,0.60592,1,"old",0.332675,"animal",170,3,1.549375
3237,"house_32.png","medPE",0,0.32096,4,0.43536,1,"old",0.2648,"house",171,3,0.32096
3237,"fruit_28.png","lowPE",1,0.75553,4,0.4144,0,"old",0.40614,"fruit",172,3,0.75553
3237,"fruit_27.png","lowPE",0,0.29668,3,1.021685,0,"old",0.27532,"fruit",173,3,0.29668
3237,"fruit_29.png","lowPE",1,0.313775,2,0.235545,0,"old",4.091195,"fruit",174,3,0.313775
3237,"house_79.png","new",1,0.312215,3,0.200535,0,"new",NA,"house",175,3,0.312215
3237,"house_29.png","lowPE",1,0.468965,1,0.188025,1,"old",0.66913,"house",176,3,0.468965
3237,"fruit_34.png","highPE",1,0.48815,1,0.140295,0,"old",0.254965,"fruit",177,3,0.48815
3237,"animal_76.png","new",0,0.29544,3,0.359335,0,"new",NA,"animal",178,3,0.29544
3237,"fruit_75.png","new",1,0.303525,2,0.43534,0,"new",NA,"fruit",179,3,0.303525
3237,"fruit_77.png","new",1,0.405985,4,0.20163,0,"new",NA,"fruit",180,3,0.405985
3239,"house_34.png","medPE",1,2.1899,2,4.473495,0,"old",2.16263,"house",1,1,2.1899
3239,"fruit_75.png","new",1,0.68158,3,5.3519,0,"new",NA,"fruit",2,1,0.68158
3239,"fruit_29.png","lowPE",1,1.441855,2,1.150055,0,"old",0.980215,"fruit",3,1,1.441855
3239,"house_29.png","lowPE",1,0.83718,NA,NA,1,"old",2.466155,"house",4,1,0.83718
3239,"animal_32.png","lowPE",1,2.12051,2,5.428345,1,"old",0.443045,"animal",5,1,2.12051
3239,"house_78.png","new",1,1.022765,4,3.538605,0,"new",NA,"house",6,1,1.022765
3239,"house_76.png","new",1,1.607665,2,2.06606,0,"new",NA,"house",7,1,1.607665
3239,"fruit_34.png","highPE",1,0.305105,1,1.383995,1,"old",0.526525,"fruit",8,1,0.305105
3239,"toy_75.png","new",1,0.83679,1,1.318365,0,"new",NA,"toy",9,1,0.83679
3239,"house_77.png","new",1,0.355525,2,1.48384,0,"new",NA,"house",10,1,0.355525
3239,"fruit_76.png","new",1,0.38962,3,2.13132,0,"new",NA,"fruit",11,1,0.38962
3239,"house_25.png","highPE",1,0.236215,1,0.767245,1,"old",0.268115,"house",12,1,0.236215
3239,"house_26.png","highPE",1,0.256885,2,1.150545,1,"old",0.28324,"house",13,1,0.256885
3239,"fruit_77.png","new",1,0.79828,1,0.96806,0,"new",NA,"fruit",14,1,0.79828
3239,"fruit_27.png","lowPE",1,0.323525,1,0.823155,1,"old",0.334045,"fruit",15,1,0.323525
3239,"animal_76.png","new",1,1.250895,2,1.76624,0,"new",NA,"animal",16,1,1.250895
3239,"house_31.png","lowPE",1,0.26235,1,1.08512,1,"old",0.33474,"house",17,1,0.26235
3239,"toy_26.png","highPE",0,0.8107,3,1.506135,0,"old",0.48506,"toy",18,1,0.8107
3239,"house_33.png","medPE",1,0.51156,1,0.937,1,"old",0.349175,"house",19,1,0.51156
3239,"animal_25.png","medPE",0,1.455965,4,1.299975,1,"old",0.85059,"animal",20,1,1.455965
3239,"fruit_79.png","new",1,0.941765,1,1.056225,0,"new",NA,"fruit",21,1,0.941765
3239,"toy_30.png","lowPE",1,1.841905,3,1.55407,0,"old",0.349925,"toy",22,1,1.841905
3239,"house_28.png","lowPE",1,1.817715,2,1.22162,1,"old",0.434195,"house",23,1,1.817715
3239,"animal_75.png","new",0,0.761495,2,1.26582,0,"new",NA,"animal",24,1,0.761495
3239,"animal_77.png","new",1,1.27757,3,3.008985,0,"new",NA,"animal",25,1,1.27757
3239,"toy_25.png","highPE",1,0.29052,1,0.701215,0,"old",0.334115,"toy",26,1,0.29052
3239,"fruit_78.png","new",0,1.062415,3,1.403915,0,"new",NA,"fruit",27,1,1.062415
3239,"toy_29.png","medPE",1,0.271825,2,1.132665,0,"old",1.799415,"toy",28,1,0.271825
3239,"animal_27.png","medPE",1,1.01574,3,1.00869,1,"old",0.451005,"animal",29,1,1.01574
3239,"fruit_33.png","highPE",0,2.37485,3,1.36363,0,"old",0.36652,"fruit",30,1,2.37485
3239,"toy_32.png","lowPE",1,0.286625,3,2.099205,1,"old",0.350865,"toy",31,1,0.286625
3239,"house_32.png","medPE",1,0.752405,1,1.088035,0,"old",0.51849,"house",32,1,0.752405
3239,"toy_28.png","medPE",0,0.79949,1,1.267255,1,"old",0.4175,"toy",33,1,0.79949
3239,"animal_30.png","lowPE",1,0.58575,1,0.80006,0,"old",1.091475,"animal",34,1,0.58575
3239,"fruit_30.png","medPE",1,0.344565,3,1.40341,1,"old",0.458225,"fruit",35,1,0.344565
3239,"toy_34.png","lowPE",0,2.034365,4,0.50101,0,"old",0.2843,"toy",36,1,2.034365
3239,"toy_76.png","new",1,0.424185,2,1.73321,0,"new",NA,"toy",37,1,0.424185
3239,"fruit_31.png","medPE",0,0.40038,1,0.767065,1,"old",0.577835,"fruit",38,1,0.40038
3239,"house_27.png","lowPE",1,1.556715,3,1.44945,1,"old",0.30421,"house",39,1,1.556715
3239,"toy_79.png","new",1,0.93531,2,1.135815,0,"new",NA,"toy",40,1,0.93531
3239,"house_30.png","lowPE",1,0.320055,1,0.70745,0,"old",0.300245,"house",41,1,0.320055
